house_id,area_id,full_address,city,address,street_prefix,street_name,building,area_name,house_year
8103784,2281050,г Москва ул Фридриха Энгельса д.63 строение 1,Москва,ул Фридриха Энгельса д.63 строение 1,ул,Фридриха Энгельса ,д.63 строение 1,муниципальный округ Басманный,1917
8103789,2281050,г Москва ул Фридриха Энгельса д.7_21,Москва,ул Фридриха Энгельса д.7_21,ул,Фридриха Энгельса ,д.7_21,муниципальный округ Басманный,1973
8103892,2281050,г Москва ул Чаплыгина д.1/12 строение 1,Москва,ул Чаплыгина д.1/12 строение 1,ул,Чаплыгина ,д.1/12 строение 1,муниципальный округ Басманный,1927
8103900,2281050,г Москва ул Чаплыгина д.1/12 строение 2,Москва,ул Чаплыгина д.1/12 строение 2,ул,Чаплыгина ,д.1/12 строение 2,муниципальный округ Басманный,1927
8103905,2281050,г Москва ул Чаплыгина д.10/11 строение 1,Москва,ул Чаплыгина д.10/11 строение 1,ул,Чаплыгина ,д.10/11 строение 1,муниципальный округ Басманный,1894
8103910,2281050,г Москва ул Чаплыгина д.10/11 строение 3,Москва,ул Чаплыгина д.10/11 строение 3,ул,Чаплыгина ,д.10/11 строение 3,муниципальный округ Басманный,1894
8103913,2281050,г Москва ул Чаплыгина д.15 строение 5,Москва,ул Чаплыгина д.15 строение 5,ул,Чаплыгина ,д.15 строение 5,муниципальный округ Басманный,1927
8090083,2281050,г Москва ул Чаплыгина д.16,Москва,ул Чаплыгина д.16,ул,Чаплыгина ,д.16,муниципальный округ Басманный,1955
8103921,2281050,г Москва ул Чаплыгина д.1А строение 1,Москва,ул Чаплыгина д.1А строение 1,ул,Чаплыгина ,д.1А строение 1,муниципальный округ Басманный,1900
8103925,2281050,г Москва ул Чаплыгина д.8 строение 1,Москва,ул Чаплыгина д.8 строение 1,ул,Чаплыгина ,д.8 строение 1,муниципальный округ Басманный,1898
